urn,path,author,title,suggested_genre,confidence,recommended_genre,notes
tlg1750.tlg002.1st1K-grc1,tlg1750/tlg002/tlg1750.tlg002.1st1K-grc1.xml,Vitae Prophetarum,De prophetarum vita et obitu (recensio anonyma),prose-biography,high,prose-biography,
tlg1750.tlg003.1st1K-grc1,tlg1750/tlg003/tlg1750.tlg003.1st1K-grc1.xml,Vitae Prophetarum,De prophetarum vita et obitu (recensio scholiis Hesychii aliorumque patrum in prophetas adjecta),prose-biography,high,prose-biography,
tlg1750.tlg004.1st1K-grc1,tlg1750/tlg004/tlg1750.tlg004.1st1K-grc1.xml,Vitae Prophetarum,Index apostolorum discipulorumque Domini,prose-biography,high,prose-biography,
tlg1763.tlg001.1st1K-grc1,tlg1763/tlg001/tlg1763.tlg001.1st1K-grc1.xml,Tryphon II Grammaticus,De tropis (olim sub auctore Gregorio Corintho),prose-philosophy,high,prose-philosophy,
tlg1764.tlg001.1st1K-grc1,tlg1764/tlg001/tlg1764.tlg001.1st1K-grc1.xml,Vettius Valens,Anthologiarum libri,prose-philosophy,high,prose-philosophy,
tlg1765.tlg003.1st1K-grc1,tlg1765/tlg003/tlg1765.tlg003.1st1K-grc1.xml,Vitae Aesopi,Vita Aesopi Pl vel Accursiana (sub auctore Maximo Planude) (recensio 1),prose-biography,high,prose-biography,
tlg1765.tlg004.1st1K-grc1,tlg1765/tlg004/tlg1765.tlg004.1st1K-grc1.xml,Vitae Aesopi,Vita Aesopi (fort. auctore Aphthonio),prose-biography,high,prose-biography,
tlg1765.tlg005.1st1K-grc1,tlg1765/tlg005/tlg1765.tlg005.1st1K-grc1.xml,Vitae Aesopi,Βιβλίον μυθικὸν τοῦ Αἰσώπου,prose-biography,high,prose-biography,
tlg1766.tlg001.perseus-grc1,tlg1766/tlg001/tlg1766.tlg001.perseus-grc1.xml,Tatianus,Oratio ad Graecos,prose-oratory,high,prose-oratory,
tlg1799.tlg007.1st1K-grc1,tlg1799/tlg007/tlg1799.tlg007.1st1K-grc1.xml,Euclid,Data,prose-philosophy,high,prose-philosophy,
tlg1799.tlg008.1st1K-grc1,tlg1799/tlg008/tlg1799.tlg008.1st1K-grc1.xml,Euclid,Data (demonstrationes alterae),prose-philosophy,high,prose-philosophy,
tlg1799.tlg009.1st1K-grc1,tlg1799/tlg009/tlg1799.tlg009.1st1K-grc1.xml,Euclid,Optica,prose-philosophy,high,prose-philosophy,
tlg1799.tlg010.1st1K-grc1,tlg1799/tlg010/tlg1799.tlg010.1st1K-grc1.xml,Euclid,Opticorum recensio Theonis,prose-philosophy,high,prose-philosophy,
tlg1799.tlg011.1st1K-grc1,tlg1799/tlg011/tlg1799.tlg011.1st1K-grc1.xml,Euclid,Catoptrica (recensio Theonis?),prose-philosophy,high,prose-philosophy,
tlg1799.tlg012.1st1K-grc1,tlg1799/tlg012/tlg1799.tlg012.1st1K-grc1.xml,Euclid,Phaenomena,verse-didactic,medium,verse-didactic,
tlg1799.tlg013.1st1K-grc1,tlg1799/tlg013/tlg1799.tlg013.1st1K-grc1.xml,Euclid,Phaenomena (recensio b),verse-didactic,medium,verse-didactic,
tlg1799.tlg014.1st1K-grc1,tlg1799/tlg014/tlg1799.tlg014.1st1K-grc1.xml,Euclid,Phaenomena (demonstrationes alterae recensionis b),prose-philosophy,high,prose-philosophy,
tlg1799.tlg015.1st1K-grc1,tlg1799/tlg015/tlg1799.tlg015.1st1K-grc1.xml,Euclid,Sectio canonis [Sp.],prose-philosophy,high,prose-philosophy,
tlg1799.tlg015.1st1K-grc2,tlg1799/tlg015/tlg1799.tlg015.1st1K-grc2.xml,Euclid,Sectio canonis [Sp.],prose-philosophy,high,prose-philosophy,
tlg1799.tlg016.1st1K-grc1,tlg1799/tlg016/tlg1799.tlg016.1st1K-grc1.xml,Euclid,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg1799.tlg017.1st1K-grc1,tlg1799/tlg017/tlg1799.tlg017.1st1K-grc1.xml,Euclid,Epigramma,verse-epigram,medium,verse-epigram,
tlg1801.tlg001.1st1K-grc1,tlg1801/tlg001/tlg1801.tlg001.1st1K-grc1.xml,Parodica Anonyma,Incertorum fragmenta,verse-epic,high,verse-epic,
tlg1802.tlg001.1st1K-grc1,tlg1802/tlg001/tlg1802.tlg001.1st1K-grc1.xml,Versus heroici,Versus heroici,verse-epic,medium,verse-epic,
tlg1803.tlg001.1st1K-grc1,tlg1803/tlg001/tlg1803.tlg001.1st1K-grc1.xml,Bruti Epistulae,Epistulae,prose-epistolary,high,prose-epistolary,
tlg1805.tlg001.1st1K-grc1,tlg1805/tlg001/tlg1805.tlg001.1st1K-grc1.xml,Vitae Homeri,Vitae Herodotea,prose-biography,high,prose-biography,
tlg1805.tlg002.1st1K-grc1,tlg1805/tlg002/tlg1805.tlg002.1st1K-grc1.xml,Vitae Homeri,Plutarchi vita,prose-biography,high,prose-biography,
tlg1805.tlg003.1st1K-grc1,tlg1805/tlg003/tlg1805.tlg003.1st1K-grc1.xml,Vitae Homeri,Vita Proculea (e Chrestomathia),prose-biography,high,prose-biography,
tlg1805.tlg004.1st1K-grc1,tlg1805/tlg004/tlg1805.tlg004.1st1K-grc1.xml,Vitae Homeri,Vita quarta,prose-biography,high,prose-biography,
tlg1805.tlg005.1st1K-grc1,tlg1805/tlg005/tlg1805.tlg005.1st1K-grc1.xml,Vitae Homeri,Vita quinta,prose-biography,high,prose-biography,
tlg1805.tlg006.1st1K-grc1,tlg1805/tlg006/tlg1805.tlg006.1st1K-grc1.xml,Vitae Homeri,Vita quinta,prose-biography,high,prose-biography,
tlg1805.tlg007.1st1K-grc1,tlg1805/tlg007/tlg1805.tlg007.1st1K-grc1.xml,Vitae Homeri,Vita septima,prose-biography,high,prose-biography,
tlg1805.tlg008.1st1K-grc1,tlg1805/tlg008/tlg1805.tlg008.1st1K-grc1.xml,Vitae Homeri,Tzetzae vita,prose-biography,high,prose-biography,
tlg1805.tlg009.1st1K-grc1,tlg1805/tlg009/tlg1805.tlg009.1st1K-grc1.xml,Vitae Homeri,Eustathii vita,prose-biography,high,prose-biography,
tlg1805.tlg010.1st1K-grc1,tlg1805/tlg010/tlg1805.tlg010.1st1K-grc1.xml,Vitae Homeri,Sudae vita,prose-biography,high,prose-biography,
tlg2000.tlg001.1st1K-grc1,tlg2000/tlg001/tlg2000.tlg001.1st1K-grc1.xml,Plotinus,Enneades,prose-philosophy,high,prose-philosophy,
tlg2001.tlg038.1st1K-grc1,tlg2001/tlg038/tlg2001.tlg038.1st1K-grc1.xml,Themistius,Analyticorum Posteriorum Paraphrasis,prose-philosophy,high,prose-philosophy,
tlg2001.tlg039.1st1K-grc1,tlg2001/tlg039/tlg2001.tlg039.1st1K-grc1.xml,Themistius,In Aristotelis Physica Paraphrasis,prose-philosophy,high,prose-philosophy,
tlg2001.tlg040.1st1K-grc1,tlg2001/tlg040/tlg2001.tlg040.1st1K-grc1.xml,Themistius,In Aristotelis Libros De Anima Paraphrasis,prose-philosophy,high,prose-philosophy,
tlg2001.tlg041.1st1K-grc1,tlg2001/tlg041/tlg2001.tlg041.1st1K-grc1.xml,Themistius,(Sophoniae) In Parva Naturalia Commentarium,prose-philosophy,high,prose-philosophy,
tlg2001.tlg042.1st1K-grc1,tlg2001/tlg042/tlg2001.tlg042.1st1K-grc1.xml,Themistius,Quae Fertur In Aristotelis Analyticorum Priorum Librum I,prose-philosophy,high,prose-philosophy,
tlg2001.tlg043.1st1K-lat1,tlg2001/tlg043/tlg2001.tlg043.1st1K-lat1.xml,Themistius,In Libros Aristotelis De Caelo Paraphrasis,prose-philosophy,high,prose-philosophy,
tlg2001.tlg044.1st1K-lat1,tlg2001/tlg044/tlg2001.tlg044.1st1K-lat1.xml,Themistius,In Aristotelis Metaphysicorum,prose-philosophy,high,prose-philosophy,
tlg2016.tlg001.1st1K-grc1,tlg2016/tlg001/tlg2016.tlg001.1st1K-grc1.xml,Martyrium Perpetuae et Felcitatis,Passio Perpetuae et Felicitatis,prose-biography,high,prose-biography,
tlg2016.tlg001.1st1K-lat1,tlg2016/tlg001/tlg2016.tlg001.1st1K-lat1.xml,Martyrium Perpetuae et Felcitatis,Passio Perpetuae et Felicitatis,prose-biography,high,prose-biography,
tlg2018.tlg001.1st1K-grc1,tlg2018/tlg001/tlg2018.tlg001.1st1K-grc1.xml,Eusebius of Caesarea,Praeparatio Evangelica,prose-historiography,high,prose-historiography,
tlg2018.tlg002.1st1K-eng1,tlg2018/tlg002/tlg2018.tlg002.1st1K-eng1.xml,Eusebius of Caesarea,Historia Ecclesiastica,prose-historiography,high,prose-historiography,
tlg2018.tlg002.1st1K-grc1,tlg2018/tlg002/tlg2018.tlg002.1st1K-grc1.xml,Eusebius of Caesarea,Historia Ecclesiastica,prose-historiography,high,prose-historiography,
tlg2018.tlg002.1st1K-grc2,tlg2018/tlg002/tlg2018.tlg002.1st1K-grc2.xml,Eusebius of Caesarea,Historia Ecclesiastica,prose-historiography,high,prose-historiography,
tlg2018.tlg003.1st1K-grc1,tlg2018/tlg003/tlg2018.tlg003.1st1K-grc1.xml,Eusebius of Caesarea,De Martyribus Palaestinae (Recensio Brevior),prose-historiography,high,prose-historiography,
tlg2018.tlg005.1st1K-grc1,tlg2018/tlg005/tlg2018.tlg005.1st1K-grc1.xml,Eusebius of Caesarea,Demonstratio Evangelica,prose-philosophy,high,prose-philosophy,
tlg2018.tlg007.1st1K-grc1,tlg2018/tlg007/tlg2018.tlg007.1st1K-grc1.xml,Eusebius of Caesarea,Contra Marcellum,prose-philosophy,high,prose-philosophy,
tlg2018.tlg008.1st1K-grc1,tlg2018/tlg008/tlg2018.tlg008.1st1K-grc1.xml,Eusebius of Caesarea,Epistula ad Flacillum,prose-epistolary,high,prose-epistolary,
tlg2018.tlg009.1st1K-grc1,tlg2018/tlg009/tlg2018.tlg009.1st1K-grc1.xml,Eusebius of Caesarea,De Ecclesiastica Theologia,prose-philosophy,high,prose-philosophy,
tlg2018.tlg009.opp-grc1,tlg2018/tlg009/tlg2018.tlg009.opp-grc1.xml,Eusebius of Caesarea,De Ecclesiastica Theologia,prose-philosophy,high,prose-philosophy,
tlg2018.tlg010.1st1K-ger1,tlg2018/tlg010/tlg2018.tlg010.1st1K-ger1.xml,Eusebius of Caesarea,De Theophania (Fragmenta),prose-philosophy,high,prose-philosophy,
tlg2018.tlg010.1st1K-grc1,tlg2018/tlg010/tlg2018.tlg010.1st1K-grc1.xml,Eusebius of Caesarea,De Theophania (Fragmenta),prose-philosophy,high,prose-philosophy,
tlg2018.tlg011.1st1K-grc1,tlg2018/tlg011/tlg2018.tlg011.1st1K-grc1.xml,Eusebius of Caesarea,Onomasticon,prose-geography,high,prose-geography,
tlg2018.tlg011.1st1K-lat1,tlg2018/tlg011/tlg2018.tlg011.1st1K-lat1.xml,Eusebius of Caesarea,Onomasticon,prose-geography,high,prose-geography,
tlg2018.tlg020.1st1K-grc1,tlg2018/tlg020/tlg2018.tlg020.1st1K-grc1.xml,Eusebius of Caesarea,Vita Constantini,prose-biography,high,prose-biography,
tlg2018.tlg021.1st1K-grc1,tlg2018/tlg021/tlg2018.tlg021.1st1K-grc1.xml,Eusebius of Caesarea,Constantini imperatoris oratio ad coetum sanctorum,prose-oratory,high,prose-oratory,
tlg2018.tlg022.1st1K-grc1,tlg2018/tlg022/tlg2018.tlg022.1st1K-grc1.xml,Eusebius of Caesarea,De Laudibus Constantini,prose-oratory,high,prose-oratory,
tlg2018.tlg023.1st1K-grc1,tlg2018/tlg023/tlg2018.tlg023.1st1K-grc1.xml,Eusebius of Caesarea,Generalis elementaria introductio (= Eclogae propheticae),prose-philosophy,high,prose-philosophy,
tlg2021.tlg001.1st1K-grc1,tlg2021/tlg001/tlg2021.tlg001.1st1K-grc1.xml,Epiphanius,Ancoratus,prose-philosophy,high,prose-philosophy,
tlg2021.tlg002.1st1K-grc1,tlg2021/tlg002/tlg2021.tlg002.1st1K-grc1.xml,Epiphanius,Panarion (Adversus Haereses),prose-philosophy,high,prose-philosophy,
tlg2021.tlg003.1st1K-grc1,tlg2021/tlg003/tlg2021.tlg003.1st1K-grc1.xml,Epiphanius,Anacephalaeosis [Sp.],prose-philosophy,high,prose-philosophy,
tlg2022.tlg003.1st1K-grc1,tlg2022/tlg003/tlg2022.tlg003.1st1K-grc1.xml,Gregory of Nazianzus,Christus Patiens [Dub.] (Fort. Auctore Constantino Manasse),attic-tragedy,high,attic-tragedy,
tlg2022.tlg007.1st1K-grc1,tlg2022/tlg007/tlg2022.tlg007.1st1K-grc1.xml,Gregory of Nazianzus,Adversus Eunomianos (Orat. 27),prose-oratory,high,prose-oratory,
tlg2022.tlg008.1st1K-grc1,tlg2022/tlg008/tlg2022.tlg008.1st1K-grc1.xml,Gregory of Nazianzus,De Theologia (Orat. 28),prose-oratory,high,prose-oratory,
tlg2022.tlg009.1st1K-grc1,tlg2022/tlg009/tlg2022.tlg009.1st1K-grc1.xml,Gregory of Nazianzus,De Filio (Orat. 29),prose-oratory,high,prose-oratory,
tlg2022.tlg010.1st1K-grc1,tlg2022/tlg010/tlg2022.tlg010.1st1K-grc1.xml,Gregory of Nazianzus,De Filio (Orat. 30),prose-oratory,high,prose-oratory,
tlg2022.tlg011.1st1K-grc1,tlg2022/tlg011/tlg2022.tlg011.1st1K-grc1.xml,Gregory of Nazianzus,De Spiritu Sancto (Orat. 31),prose-oratory,high,prose-oratory,
tlg2022.tlg060.1st1K-grc1,tlg2022/tlg060/tlg2022.tlg060.1st1K-grc1.xml,Gregory of Nazianzus,Carmina moralia,verse-didactic,medium,verse-didactic,
tlg2023.tlg001.1st1K-grc1,tlg2023/tlg001/tlg2023.tlg001.1st1K-grc1.xml,Iamblichus,De Vita Pythagorica,prose-biography,high,prose-biography,
tlg2023.tlg002.1st1K-grc1,tlg2023/tlg002/tlg2023.tlg002.1st1K-grc1.xml,Iamblichus,Protrepticus,prose-philosophy,high,prose-philosophy,
tlg2023.tlg003.1st1K-grc1,tlg2023/tlg003/tlg2023.tlg003.1st1K-grc1.xml,Iamblichus,De communi mathematica scientia,prose-philosophy,high,prose-philosophy,
tlg2023.tlg004.1st1K-grc1,tlg2023/tlg004/tlg2023.tlg004.1st1K-grc1.xml,Iamblichus,In Nicomachi Arithmeticam Introductionem,prose-philosophy,high,prose-philosophy,
tlg2023.tlg006.1st1K-grc1,tlg2023/tlg006/tlg2023.tlg006.1st1K-grc1.xml,Iamblichus,De Mysteriis,prose-philosophy,high,prose-philosophy,
tlg2027.tlg001.1st1K-grc1,tlg2027/tlg001/tlg2027.tlg001.1st1K-grc1.xml,Valerius Apsines,Ars rhetorica,prose-philosophy,high,prose-philosophy,
tlg2027.tlg002.1st1K-grc1,tlg2027/tlg002/tlg2027.tlg002.1st1K-grc1.xml,Valerius Apsines,Περὶ τῶν ἐσχηματισμένων προβλημάτων,prose-philosophy,high,prose-philosophy,
tlg2029.tlg001.1st1K-grc1,tlg2029/tlg001/tlg2029.tlg001.1st1K-grc1.xml,Anonymi summaria ratio geographiae in sphaera intelligendae,Anonymi summaria ratio geographiae in sphaera intelligendae,prose-geography,high,prose-geography,
tlg2032.tlg001.1st1K-grc1,tlg2032/tlg001/tlg2032.tlg001.1st1K-grc1.xml,Pappus Alexandrinus,Synagoge,prose-philosophy,high,prose-philosophy,
tlg2034.tlg002.1st1K-grc1,tlg2034/tlg002/tlg2034.tlg002.1st1K-grc1.xml,Porphyrius,Vita Pythagorae,prose-biography,high,prose-biography,
tlg2034.tlg003.1st1K-grc1,tlg2034/tlg003/tlg2034.tlg003.1st1K-grc1.xml,Porphyrius,De abstinentia,prose-philosophy,high,prose-philosophy,
tlg2034.tlg005.1st1K-grc1,tlg2034/tlg005/tlg2034.tlg005.1st1K-grc1.xml,Porphyrius,Ad Marcellam,prose-philosophy,high,prose-philosophy,
tlg2034.tlg006.opp-grc1,tlg2034/tlg006/tlg2034.tlg006.opp-grc1.xml,Porphyrius,Isagoge Sive Quinque Voces,prose-philosophy,high,prose-philosophy,
tlg2034.tlg006.opp-lat1,tlg2034/tlg006/tlg2034.tlg006.opp-lat1.xml,Porphyrius,Isagoge Sive Quinque Voces,prose-philosophy,high,prose-philosophy,
tlg2034.tlg007.opp-grc1,tlg2034/tlg007/tlg2034.tlg007.opp-grc1.xml,Porphyrius,In Aristotelis Categorias Expositio Per Interrogationem Et Responsionem,prose-philosophy,high,prose-philosophy,
tlg2034.tlg014.1st1K-grc1,tlg2034/tlg014/tlg2034.tlg014.1st1K-grc1.xml,Porphyrius,Quaestionum Homericanum ad Iliadem pertinentium reliquiae,prose-philosophy,high,prose-philosophy,
tlg2034.tlg015.1st1K-grc1,tlg2034/tlg015/tlg2034.tlg015.1st1K-grc1.xml,Porphyrius,Zetemata codicis Vaticani,prose-philosophy,medium,prose-philosophy,
tlg2034.tlg027.1st1K-grc1,tlg2034/tlg027/tlg2034.tlg027.1st1K-grc1.xml,Porphyrius,Historia philosophiae (fragmenta),prose-philosophy,high,prose-philosophy,
tlg2035.tlg002.1st1K-grc1,tlg2035/tlg002/tlg2035.tlg002.1st1K-grc1.xml,Athanasius,De Incarnatione Verbi,prose-philosophy,high,prose-philosophy,
tlg2035.tlg003.1st1K-grc1,tlg2035/tlg003/tlg2035.tlg003.1st1K-grc1.xml,Athanasius,De decretis Nicaenae synodi,prose-oratory,high,prose-oratory,
tlg2035.tlg003.1st1K-lat1,tlg2035/tlg003/tlg2035.tlg003.1st1K-lat1.xml,Athanasius,De decretis Nicaenae synodi,prose-oratory,high,prose-oratory,
tlg2035.tlg117.1st1K-grc1,tlg2035/tlg117/tlg2035.tlg117.1st1K-grc1.xml,Athanasius,Oratio quarta contra Arianos [Sp.],prose-oratory,high,prose-oratory,
tlg2035.tlg130.1st1K-grc1,tlg2035/tlg130/tlg2035.tlg130.1st1K-grc1.xml,Athanasius,Oratio I contra Arianos,prose-oratory,high,prose-oratory,
tlg2035.tlg131.1st1K-grc1,tlg2035/tlg131/tlg2035.tlg131.1st1K-grc1.xml,Athanasius,Oratio II contra Arianos,prose-oratory,high,prose-oratory,
tlg2035.tlg132.1st1K-grc1,tlg2035/tlg132/tlg2035.tlg132.1st1K-grc1.xml,Athanasius,Oratio III contra Arianos,prose-oratory,high,prose-oratory,
tlg2036.tlg001.1st1K-grc1,tlg2036/tlg001/tlg2036.tlg001.1st1K-grc1.xml,Dexippus,In Aristotelis Categorias Commentarium,prose-philosophy,high,prose-philosophy,
tlg2038.tlg001.1st1K-eng1,tlg2038/tlg001/tlg2038.tlg001.1st1K-eng1.xml,Acta Thomae,Acta Thomae,prose-biography,high,prose-biography,
tlg2038.tlg001.1st1K-grc1,tlg2038/tlg001/tlg2038.tlg001.1st1K-grc1.xml,Acta Thomae,Acta Thomae,prose-biography,high,prose-biography,
tlg2039.tlg003.1st1K-grc1,tlg2039/tlg003/tlg2039.tlg003.1st1K-grc1.xml,Diophantus Alexandrinus,"Fragmentum [Sp.] (e cod. Paris. suppl. gr. 387, fol. 181r)",prose-philosophy,high,prose-philosophy,
tlg2039.tlg004.1st1K-grc1,tlg2039/tlg004/tlg2039.tlg004.1st1K-grc1.xml,Diophantus Alexandrinus,Fragmentum [Sp.] (e cod. Paris. 453),prose-philosophy,high,prose-philosophy,
tlg2039.tlg005.1st1K-grc1,tlg2039/tlg005/tlg2039.tlg005.1st1K-grc1.xml,Diophantus Alexandrinus,Fragmentum [Sp.] (e cod. Paris. gr. 2448),prose-philosophy,high,prose-philosophy,
tlg2041.tlg001.1st1K-grc1,tlg2041/tlg001/tlg2041.tlg001.1st1K-grc1.xml,Marcellus of Ankara,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg2042.tlg001.perseus-grc1,tlg2042/tlg001/tlg2042.tlg001.perseus-grc1.xml,Origen,Contra Celsum,prose-philosophy,high,prose-philosophy,
tlg2042.tlg005.1st1K-grc1,tlg2042/tlg005/tlg2042.tlg005.1st1K-grc1.xml,Origen,Commentarii In Evangelium Joannis,prose-philosophy,high,prose-philosophy,
tlg2042.tlg006.1st1K-grc1,tlg2042/tlg006/tlg2042.tlg006.1st1K-grc1.xml,Origen,Fragmenta In Evangelium Joannis (In Catenis),prose-philosophy,high,prose-philosophy,
tlg2042.tlg007.perseus-grc1,tlg2042/tlg007/tlg2042.tlg007.perseus-grc1.xml,Origen,Exhortatio ad martyrium,prose-oratory,high,prose-oratory,
tlg2042.tlg008.perseus-grc1,tlg2042/tlg008/tlg2042.tlg008.perseus-grc1.xml,Origen,De oratione,prose-philosophy,high,prose-philosophy,
tlg2042.tlg009.opp-grc1,tlg2042/tlg009/tlg2042.tlg009.opp-grc1.xml,Origen,In Jeremiam (Homiliae 1-11),prose-oratory,high,prose-oratory,
tlg2042.tlg010.opp-grc1,tlg2042/tlg010/tlg2042.tlg010.opp-grc1.xml,Origen,Fragmenta In Jeremiam (In Catenis),prose-philosophy,high,prose-philosophy,
tlg2042.tlg011.opp-grc1,tlg2042/tlg011/tlg2042.tlg011.opp-grc1.xml,Origen,Fragmenta In Lamentationes (In Catenis de Prophetis),prose-philosophy,high,prose-philosophy,
tlg2042.tlg012.opp-grc1,tlg2042/tlg012/tlg2042.tlg012.opp-grc1.xml,Origen,Fragmentum In Lamentationes (In Catenis de Octateucho),prose-philosophy,high,prose-philosophy,
tlg2042.tlg013.opp-grc1,tlg2042/tlg013/tlg2042.tlg013.opp-grc1.xml,Origen,De Engastrimytho (Homilia In I Reg. [I Sam.] 28.3-25),prose-philosophy,high,prose-philosophy,
tlg2042.tlg014.opp-grc1,tlg2042/tlg014/tlg2042.tlg014.opp-grc1.xml,Origen,Fragmenta in Librum Primum Regnorum (In Catenis de Samuelis et Regnorum),prose-philosophy,high,prose-philosophy,
tlg2042.tlg015.opp-grc1,tlg2042/tlg015/tlg2042.tlg015.opp-grc1.xml,Origen,Fragmentum In Librum Primum Regnorum (In Catenis de Cantico Canticorum),prose-philosophy,high,prose-philosophy,
tlg2042.tlg016.opp-grc1,tlg2042/tlg016/tlg2042.tlg016.opp-grc1.xml,Origen,Homiliae In Lucam,prose-oratory,high,prose-oratory,
tlg2042.tlg017.opp-grc1,tlg2042/tlg017/tlg2042.tlg017.opp-grc1.xml,Origen,Fragmenta In Lucam (In Catenis),prose-philosophy,high,prose-philosophy,
tlg2042.tlg019.1st1K-grc1,tlg2042/tlg019/tlg2042.tlg019.1st1K-grc1.xml,Origen,Philocalia,prose-philosophy,high,prose-philosophy,
tlg2042.tlg021.opp-grc1,tlg2042/tlg021/tlg2042.tlg021.opp-grc1.xml,Origen,In Jeremiam (Homiliae 12-20),prose-oratory,high,prose-oratory,
tlg2042.tlg028.1st1K-lat1,tlg2042/tlg028/tlg2042.tlg028.1st1K-lat1.xml,Origen,Commentariorum Series In Evangelium Matthaei (Mt. 22.34-27.63),prose-philosophy,high,prose-philosophy,
tlg2042.tlg029.opp-grc1,tlg2042/tlg029/tlg2042.tlg029.opp-grc1.xml,Origen,Commentarium In Evangelium Matthaei (Lib. 10-11),prose-philosophy,high,prose-philosophy,
tlg2042.tlg030.opp-grc1,tlg2042/tlg030/tlg2042.tlg030.opp-grc1.xml,Origen,Commentarium In Evangelium Matthaei (Lib. 12-17),prose-philosophy,high,prose-philosophy,
tlg2042.tlg030.opp-lat1,tlg2042/tlg030/tlg2042.tlg030.opp-lat1.xml,Origen,Commentarium In Evangelium Matthaei (Lib. 12-17),prose-philosophy,high,prose-philosophy,
tlg2042.tlg044.1st1K-grc1,tlg2042/tlg044/tlg2042.tlg044.1st1K-grc1.xml,Origen,Fragmenta in Psalmos 1-150 [Dub.],prose-philosophy,high,prose-philosophy,
tlg2042.tlg045.1st1K-grc1,tlg2042/tlg045/tlg2042.tlg045.1st1K-grc1.xml,Origen,Epistula ad Africanum,prose-epistolary,high,prose-epistolary,
tlg2042.tlg048.1st1K-grc1,tlg2042/tlg048/tlg2042.tlg048.1st1K-grc1.xml,Origen,Selecta in Genesim,prose-philosophy,high,prose-philosophy,
tlg2042.tlg050.1st1K-grc1,tlg2042/tlg050/tlg2042.tlg050.1st1K-grc1.xml,Origen,Selecta in Exodum,prose-philosophy,high,prose-philosophy,
tlg2042.tlg051.1st1K-grc1,tlg2042/tlg051/tlg2042.tlg051.1st1K-grc1.xml,Origen,Selecta in Leviticum,prose-philosophy,high,prose-philosophy,
tlg2042.tlg052.1st1K-grc1,tlg2042/tlg052/tlg2042.tlg052.1st1K-grc1.xml,Origen,Selecta in Numeros,prose-philosophy,high,prose-philosophy,
tlg2042.tlg053.1st1K-grc1,tlg2042/tlg053/tlg2042.tlg053.1st1K-grc1.xml,Origen,Selecta in Deuteronomium,prose-philosophy,high,prose-philosophy,
tlg2042.tlg054.1st1K-grc1,tlg2042/tlg054/tlg2042.tlg054.1st1K-grc1.xml,Origen,Selecta in Jesum Nave,prose-philosophy,high,prose-philosophy,
tlg2042.tlg055.1st1K-grc1,tlg2042/tlg055/tlg2042.tlg055.1st1K-grc1.xml,Origen,Selecta in Judices,prose-philosophy,high,prose-philosophy,
tlg2042.tlg057.1st1K-grc1,tlg2042/tlg057/tlg2042.tlg057.1st1K-grc1.xml,Origen,Selecta in Job,prose-philosophy,high,prose-philosophy,
tlg2042.tlg058.1st1K-grc1,tlg2042/tlg058/tlg2042.tlg058.1st1K-grc1.xml,Origen,Selecta in Psalmos [Dub.],prose-philosophy,high,prose-philosophy,
tlg2042.tlg061.1st1K-grc1,tlg2042/tlg061/tlg2042.tlg061.1st1K-grc1.xml,Origen,Fragmenta ex commentariis in Ezechielem,prose-philosophy,high,prose-philosophy,
tlg2042.tlg066.1st1K-grc1,tlg2042/tlg066/tlg2042.tlg066.1st1K-grc1.xml,Origen,Adnotationes in Genesim,prose-philosophy,high,prose-philosophy,
tlg2042.tlg067.1st1K-grc1,tlg2042/tlg067/tlg2042.tlg067.1st1K-grc1.xml,Origen,Adnotationes in Exodum,prose-philosophy,high,prose-philosophy,
tlg2042.tlg068.1st1K-grc1,tlg2042/tlg068/tlg2042.tlg068.1st1K-grc1.xml,Origen,Adnotationes in Leviticum (fragmenta e catenis),prose-philosophy,high,prose-philosophy,
tlg2042.tlg069.1st1K-grc1,tlg2042/tlg069/tlg2042.tlg069.1st1K-grc1.xml,Origen,Adnotationes in Numeros,prose-philosophy,high,prose-philosophy,
tlg2042.tlg070.1st1K-grc1,tlg2042/tlg070/tlg2042.tlg070.1st1K-grc1.xml,Origen,Adnotationes in Deuteronomium (fragmenta e catenis),prose-philosophy,high,prose-philosophy,
tlg2042.tlg071.1st1K-grc1,tlg2042/tlg071/tlg2042.tlg071.1st1K-grc1.xml,Origen,Adnotationes in Jesu filium Nave (fragmenta e catenis),prose-philosophy,high,prose-philosophy,
tlg2042.tlg072.1st1K-grc1,tlg2042/tlg072/tlg2042.tlg072.1st1K-grc1.xml,Origen,Adnotationes in Judices,prose-philosophy,high,prose-philosophy,
tlg2042.tlg073.1st1K-grc1,tlg2042/tlg073/tlg2042.tlg073.1st1K-grc1.xml,Origen,"Homiliae in Job (fragmenta in catenis, typus II)",prose-philosophy,high,prose-philosophy,
tlg2042.tlg074.1st1K-grc1,tlg2042/tlg074/tlg2042.tlg074.1st1K-grc1.xml,Origen,Excerpta in Psalmos [Dub.],prose-philosophy,high,prose-philosophy,
tlg2042.tlg075.1st1K-grc1,tlg2042/tlg075/tlg2042.tlg075.1st1K-grc1.xml,Origen,Expositio in Proverbia (fragmenta e catenis),prose-philosophy,high,prose-philosophy,
